<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTSX.BCH/USD,60,20220408,130000,335.7700000,335.8100000,333.8600000,333.8600000,229
BTSX.BCH/USD,60,20220408,140000,334.1200000,334.1200000,332.6600000,332.9000000,91
BTSX.BCH/USD,60,20220408,150000,332.5600000,332.5600000,329.6500000,330.0100000,219
BTSX.BCH/USD,60,20220408,160000,330.3500000,330.8100000,328.6400000,329.2100000,69
BTSX.BCH/USD,60,20220408,170000,329.4200000,329.5200000,327.0200000,328.4800000,160
BTSX.BCH/USD,60,20220408,180000,328.8300000,336.6300000,328.8200000,336.5500000,313
BTSX.BCH/USD,60,20220408,190000,337.0600000,338.6300000,335.4100000,335.4100000,285
BTSX.BCH/USD,60,20220408,200000,335.4300000,336.0700000,334.3400000,334.6600000,215
BTSX.BCH/USD,60,20220408,210000,334.0200000,334.1800000,332.1600000,332.5000000,220
BTSX.BCH/USD,60,20220408,220000,333.0400000,333.0400000,326.5300000,329.9800000,311
BTSX.BCH/USD,60,20220408,230000,329.3800000,332.2400000,328.1200000,328.6500000,310
BTSX.BCH/USD,60,20220409,000000,328.4100000,329.3400000,328.4100000,328.8800000,39
BTSX.BCH/USD,60,20220409,010000,328.8800000,329.4700000,326.7600000,326.7600000,64
BTSX.BCH/USD,60,20220409,020000,326.8200000,326.8200000,324.0000000,324.7500000,65
BTSX.BCH/USD,60,20220409,030000,323.3800000,323.6900000,320.9900000,323.2100000,139
BTSX.BCH/USD,60,20220409,040000,323.5500000,325.7900000,321.7200000,325.7900000,341
BTSX.BCH/USD,60,20220409,050000,325.6200000,326.5400000,323.9500000,326.4100000,115
BTSX.BCH/USD,60,20220409,060000,326.7500000,326.7500000,323.0500000,323.0500000,147
BTSX.BCH/USD,60,20220409,070000,322.9000000,324.7100000,321.8500000,323.6900000,83
BTSX.BCH/USD,60,20220409,080000,323.8500000,325.6600000,322.9000000,322.9500000,167
BTSX.BCH/USD,60,20220409,090000,323.0100000,325.5400000,323.0100000,325.1100000,184
BTSX.BCH/USD,60,20220409,100000,325.1200000,325.3800000,323.3300000,323.4600000,125
BTSX.BCH/USD,60,20220409,110000,324.0500000,324.7300000,323.3300000,324.5800000,68
BTSX.BCH/USD,60,20220409,120000,324.4400000,324.5400000,323.2300000,324.5400000,49
BTSX.BCH/USD,60,20220409,130000,324.1500000,324.3900000,323.7500000,324.0600000,19
BTSX.BCH/USD,60,20220409,140000,324.4100000,324.9200000,322.7100000,324.0900000,101
BTSX.BCH/USD,60,20220409,150000,324.9000000,326.3600000,324.7600000,325.9200000,138
BTSX.BCH/USD,60,20220409,160000,325.3700000,326.9200000,325.1600000,326.6800000,100
BTSX.BCH/USD,60,20220409,170000,326.8700000,326.8700000,324.9300000,324.9400000,81
BTSX.BCH/USD,60,20220409,180000,324.5000000,324.9300000,322.7900000,324.8800000,118
BTSX.BCH/USD,60,20220409,190000,325.4900000,325.8300000,323.0900000,323.0900000,98
BTSX.BCH/USD,60,20220409,200000,323.6000000,325.2900000,323.6000000,325.2900000,17
BTSX.BCH/USD,60,20220411,200000,302.8300000,303.4600000,300.0000000,303.3400000,78
BTSX.BCH/USD,60,20220411,210000,303.4600000,303.7800000,300.3700000,302.9100000,342
BTSX.BCH/USD,60,20220411,220000,302.4200000,303.4400000,301.3300000,303.4400000,89
BTSX.BCH/USD,60,20220411,230000,303.8600000,303.8600000,298.8800000,300.7300000,95
BTSX.BCH/USD,60,20220412,000000,299.4900000,299.4900000,296.2900000,296.4300000,216
BTSX.BCH/USD,60,20220412,010000,296.2300000,297.0000000,290.4200000,291.9100000,218
BTSX.BCH/USD,60,20220412,020000,292.0600000,296.6100000,291.6500000,294.9500000,194
BTSX.BCH/USD,60,20220412,030000,295.6700000,296.4800000,294.3000000,294.6400000,80
BTSX.BCH/USD,60,20220412,040000,295.6400000,297.7300000,293.5200000,296.9200000,201
BTSX.BCH/USD,60,20220412,050000,296.4700000,299.7200000,296.4100000,298.0000000,126
BTSX.BCH/USD,60,20220412,060000,297.9400000,298.4900000,295.7000000,298.1400000,210
BTSX.BCH/USD,60,20220412,070000,298.2500000,299.9600000,298.1500000,299.9600000,194
BTSX.BCH/USD,60,20220412,080000,299.9900000,302.7100000,299.9700000,302.7100000,78
BTSX.BCH/USD,60,20220412,090000,302.8900000,304.8500000,302.5500000,304.8500000,78
BTSX.BCH/USD,60,20220412,100000,305.3200000,305.5600000,301.8000000,301.9000000,269
BTSX.BCH/USD,60,20220412,110000,301.7300000,303.0300000,301.1000000,302.4300000,131
BTSX.BCH/USD,60,20220412,120000,302.6100000,303.5400000,302.3500000,303.0100000,78
BTSX.BCH/USD,60,20220412,130000,303.0100000,303.0200000,301.2200000,301.6500000,187
BTSX.BCH/USD,60,20220412,140000,301.8400000,301.9100000,300.5300000,301.0300000,96
BTSX.BCH/USD,60,20220412,150000,300.8500000,304.2300000,300.7300000,304.0300000,345
BTSX.BCH/USD,60,20220412,160000,303.7800000,306.2100000,302.3800000,305.7700000,310
BTSX.BCH/USD,60,20220412,170000,306.9300000,307.2900000,305.5700000,306.3900000,205
BTSX.BCH/USD,60,20220412,180000,305.6900000,305.6900000,302.3200000,303.2600000,298
BTSX.BCH/USD,60,20220412,190000,304.2100000,305.0300000,304.2100000,304.3700000,15
BTSX.BCH/USD,60,20220412,200000,304.5800000,305.1900000,303.2600000,304.0200000,71
BTSX.BCH/USD,60,20220412,210000,304.3700000,305.0000000,302.3900000,302.3900000,54
BTSX.BCH/USD,60,20220412,220000,302.4200000,302.4200000,299.5500000,299.6900000,33
BTSX.BCH/USD,60,20220412,230000,300.2900000,300.2900000,297.8800000,297.8800000,112
BTSX.BCH/USD,60,20220413,000000,298.8800000,299.2800000,298.6900000,298.6900000,153
BTSX.BCH/USD,60,20220413,010000,298.9300000,300.9500000,298.9300000,300.9500000,76
BTSX.BCH/USD,60,20220413,020000,300.9200000,302.6300000,299.6600000,302.1100000,272
BTSX.BCH/USD,60,20220413,030000,303.7800000,305.2100000,303.1600000,304.7600000,162
BTSX.BCH/USD,60,20220413,040000,305.7200000,306.3100000,302.6900000,302.6900000,174
BTSX.BCH/USD,60,20220413,050000,302.4500000,303.7200000,301.2200000,302.7600000,216
BTSX.BCH/USD,60,20220413,060000,303.5500000,304.6500000,303.5500000,304.1900000,72
BTSX.BCH/USD,60,20220413,070000,304.1800000,305.0700000,303.4800000,303.9500000,269
BTSX.BCH/USD,60,20220413,080000,304.1500000,305.1400000,303.0000000,305.1400000,84
BTSX.BCH/USD,60,20220413,090000,305.7300000,306.6000000,305.1400000,306.5500000,116
BTSX.BCH/USD,60,20220413,100000,306.9600000,307.3300000,304.4700000,304.4700000,138
BTSX.BCH/USD,60,20220413,110000,304.1800000,306.2000000,303.8300000,305.7800000,78
BTSX.BCH/USD,60,20220413,120000,305.8400000,307.2800000,304.8900000,306.9100000,295
BTSX.BCH/USD,60,20220413,130000,307.7500000,308.3000000,306.7700000,308.0100000,232
BTSX.BCH/USD,60,20220413,140000,307.8800000,308.1600000,305.6000000,306.2000000,142
BTSX.BCH/USD,60,20220413,150000,306.6500000,324.5900000,306.6500000,319.5200000,3267
BTSX.BCH/USD,60,20220413,160000,320.7000000,326.8900000,320.7000000,323.7400000,661
BTSX.BCH/USD,60,20220413,170000,323.2300000,334.5600000,322.4600000,333.7700000,653
BTSX.BCH/USD,60,20220413,180000,333.7400000,334.0600000,330.0300000,333.2100000,167
BTSX.BCH/USD,60,20220413,190000,332.5100000,339.4500000,332.3700000,336.6400000,249
BTSX.BCH/USD,60,20220413,200000,337.7600000,339.7400000,335.4800000,337.4500000,761
BTSX.BCH/USD,60,20220413,210000,337.2300000,343.4300000,335.7000000,340.3300000,460
BTSX.BCH/USD,60,20220413,220000,339.7600000,343.9100000,339.0400000,340.4100000,303
BTSX.BCH/USD,60,20220413,230000,341.0200000,342.7800000,340.3300000,342.1500000,385
BTSX.BCH/USD,60,20220414,000000,342.6400000,346.2900000,341.4000000,344.6400000,427
BTSX.BCH/USD,60,20220414,010000,345.1800000,349.0000000,343.9100000,345.5400000,210
BTSX.BCH/USD,60,20220414,020000,344.6000000,346.5100000,342.7200000,344.7800000,679
BTSX.BCH/USD,60,20220414,030000,344.7000000,345.1100000,341.3300000,341.3300000,280
BTSX.BCH/USD,60,20220414,040000,341.2800000,343.4800000,341.2200000,341.6000000,171
BTSX.BCH/USD,60,20220414,050000,341.9800000,345.4600000,341.7600000,345.0200000,251
BTSX.BCH/USD,60,20220414,060000,344.7000000,346.3900000,344.7000000,345.4500000,114
BTSX.BCH/USD,60,20220414,070000,344.8100000,349.9900000,344.3100000,347.9500000,460
BTSX.BCH/USD,60,20220414,080000,348.1000000,352.8500000,346.5500000,346.5500000,346
BTSX.BCH/USD,60,20220414,090000,346.6200000,347.6500000,343.7800000,344.4100000,189
BTSX.BCH/USD,60,20220414,100000,345.2100000,345.5400000,342.9400000,343.0300000,186
BTSX.BCH/USD,60,20220414,110000,342.4000000,346.3800000,342.4000000,346.1500000,131
BTSX.BCH/USD,60,20220414,120000,345.5600000,345.5700000,342.1100000,342.1300000,108
BTSX.BCH/USD,60,20220414,130000,342.5400000,345.0800000,341.2300000,344.5500000,192
BTSX.BCH/USD,60,20220414,140000,344.4500000,344.4500000,339.4300000,339.4300000,422
BTSX.BCH/USD,60,20220414,150000,339.5000000,339.5600000,337.1600000,337.7700000,247
BTSX.BCH/USD,60,20220414,160000,337.5900000,339.6000000,336.8700000,338.6800000,240
BTSX.BCH/USD,60,20220414,170000,338.9000000,340.1700000,334.9400000,335.1400000,420
BTSX.BCH/USD,60,20220414,180000,335.2700000,336.6600000,333.3300000,336.6500000,8732
BTSX.BCH/USD,60,20220414,190000,336.5100000,336.6300000,333.0500000,333.8600000,122
BTSX.BCH/USD,60,20220414,200000,333.5200000,334.7300000,332.5100000,334.7300000,346
BTSX.BCH/USD,60,20220414,210000,334.9300000,337.3300000,333.7700000,337.0400000,177
BTSX.BCH/USD,60,20220414,220000,336.7800000,338.0000000,332.6500000,332.6500000,225
BTSX.BCH/USD,60,20220414,230000,333.4000000,335.2000000,333.0100000,334.9600000,100
BTSX.BCH/USD,60,20220415,000000,334.5200000,335.8500000,333.4100000,335.4100000,293
BTSX.BCH/USD,60,20220415,010000,336.7900000,338.0500000,336.3500000,336.9900000,166
BTSX.BCH/USD,60,20220415,020000,337.3400000,339.3500000,336.9600000,336.9600000,102
BTSX.BCH/USD,60,20220415,030000,336.8800000,338.7600000,336.8800000,337.9400000,51
BTSX.BCH/USD,60,20220415,040000,337.4500000,339.6100000,335.0000000,336.2800000,138
BTSX.BCH/USD,60,20220415,050000,335.9900000,337.0200000,335.8900000,336.6700000,49
BTSX.BCH/USD,60,20220415,060000,337.6800000,339.9400000,336.8600000,339.2300000,456
BTSX.BCH/USD,60,20220415,070000,339.7400000,344.7300000,339.6100000,344.2200000,208
BTSX.BCH/USD,60,20220415,080000,344.2900000,344.7400000,341.6400000,342.1200000,317
BTSX.BCH/USD,60,20220415,090000,342.1300000,343.8400000,342.0200000,343.8400000,74
BTSX.BCH/USD,60,20220415,100000,343.2900000,343.2900000,338.1900000,339.0500000,74
BTSX.BCH/USD,60,20220415,110000,339.2300000,341.0500000,336.2700000,340.2400000,215
BTSX.BCH/USD,60,20220415,120000,340.2400000,341.6300000,338.0700000,338.2300000,206
BTSX.BCH/USD,60,20220415,130000,338.1700000,338.3500000,335.8400000,336.1000000,350
BTSX.BCH/USD,60,20220415,140000,335.9900000,337.1400000,334.7100000,336.3000000,337
BTSX.BCH/USD,60,20220415,150000,336.4300000,336.9100000,335.2500000,335.8000000,114
BTSX.BCH/USD,60,20220415,160000,336.2300000,337.4100000,335.5900000,335.5900000,87
BTSX.BCH/USD,60,20220415,170000,335.0000000,336.0200000,333.5000000,334.8500000,109
BTSX.BCH/USD,60,20220415,180000,334.9000000,341.6900000,334.7900000,339.0800000,121
BTSX.BCH/USD,60,20220415,190000,338.2700000,341.5700000,338.2700000,341.4500000,87
BTSX.BCH/USD,60,20220415,200000,341.5300000,344.1500000,340.0900000,341.6000000,163
BTSX.BCH/USD,60,20220415,210000,341.5700000,342.9900000,339.0100000,339.3900000,269
BTSX.BCH/USD,60,20220415,220000,339.1000000,339.2800000,338.2500000,338.2500000,83
BTSX.BCH/USD,60,20220415,230000,338.0200000,338.0200000,336.4000000,336.6200000,188
BTSX.BCH/USD,60,20220416,000000,335.6900000,336.9000000,334.9200000,336.5700000,153
BTSX.BCH/USD,60,20220416,010000,336.7600000,340.6300000,336.7600000,340.4600000,386
BTSX.BCH/USD,60,20220416,020000,341.3000000,341.3000000,340.1300000,340.1600000,34
BTSX.BCH/USD,60,20220416,030000,339.7800000,341.8600000,339.7400000,340.8600000,186
