<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.NVDA-RM:TQBD,60,20220128,140000,220.9800000,220.9800000,220.0000000,220.0000000,2
MOEX.NVDA-RM:TQBD,60,20220128,160000,218.3400000,218.3400000,215.0000000,215.0000000,4
MOEX.NVDA-RM:TQBD,60,20220128,170000,217.4700000,217.4700000,217.4700000,217.4700000,2
MOEX.NVDA-RM:TQBD,60,20220128,180000,215.9500000,215.9500000,215.9500000,215.9500000,1
MOEX.NVDA-RM:TQBD,60,20220128,190000,216.8700000,220.6100000,216.6600000,220.6100000,182
MOEX.NVDA-RM:TQBD,60,20220128,200000,224.6600000,224.6600000,222.2700000,222.4300000,10
MOEX.NVDA-RM:TQBD,60,20220128,210000,224.4800000,224.4800000,221.9900000,221.9900000,6
MOEX.NVDA-RM:TQBD,60,20220128,230000,220.0000000,220.0000000,218.7300000,219.0900000,5
MOEX.NVDA-RM:TQBD,60,20220131,080000,230.9800000,230.9800000,230.9800000,230.9800000,1
MOEX.NVDA-RM:TQBD,60,20220131,110000,231.7000000,231.8400000,231.7000000,231.8400000,4
MOEX.NVDA-RM:TQBD,60,20220131,160000,228.8800000,228.8800000,228.8800000,228.8800000,1
MOEX.NVDA-RM:TQBD,60,20220131,180000,231.4900000,231.4900000,231.4900000,231.4900000,1
MOEX.NVDA-RM:TQBD,60,20220131,200000,239.1900000,239.2100000,237.3800000,239.2100000,4
MOEX.NVDA-RM:TQBD,60,20220131,210000,239.0000000,239.0000000,239.0000000,239.0000000,13
MOEX.NVDA-RM:TQBD,60,20220131,220000,239.0000000,239.0000000,239.0000000,239.0000000,1
MOEX.NVDA-RM:TQBD,60,20220131,230000,242.0000000,242.0000000,242.0000000,242.0000000,1
MOEX.NVDA-RM:TQBD,60,20220201,080000,248.1300000,248.1300000,248.1300000,248.1300000,3
MOEX.NVDA-RM:TQBD,60,20220201,090000,248.1500000,248.1500000,248.1500000,248.1500000,25
MOEX.NVDA-RM:TQBD,60,20220201,100000,248.6200000,248.6200000,248.6200000,248.6200000,25
MOEX.NVDA-RM:TQBD,60,20220201,110000,250.0400000,250.0400000,250.0400000,250.0400000,1
MOEX.NVDA-RM:TQBD,60,20220201,120000,251.6100000,251.6100000,251.0300000,251.0300000,2
MOEX.NVDA-RM:TQBD,60,20220201,130000,247.5700000,248.1600000,247.5700000,248.1600000,2
MOEX.NVDA-RM:TQBD,60,20220201,140000,248.4100000,248.9100000,248.4100000,248.9100000,2
MOEX.NVDA-RM:TQBD,60,20220201,150000,248.3800000,248.3800000,248.0200000,248.0200000,2
MOEX.NVDA-RM:TQBD,60,20220201,160000,248.0800000,248.0800000,248.0800000,248.0800000,1
MOEX.NVDA-RM:TQBD,60,20220201,170000,252.9700000,252.9700000,252.3100000,252.3100000,2
MOEX.NVDA-RM:TQBD,60,20220201,180000,252.9400000,252.9400000,252.9400000,252.9400000,4
MOEX.NVDA-RM:TQBD,60,20220201,190000,242.4900000,242.4900000,242.4900000,242.4900000,1
MOEX.NVDA-RM:TQBD,60,20220201,200000,244.6400000,244.6400000,243.8700000,243.8700000,2
MOEX.NVDA-RM:TQBD,60,20220201,210000,244.3900000,244.3900000,242.1800000,242.1800000,2
MOEX.NVDA-RM:TQBD,60,20220202,090000,256.5900000,256.5900000,256.5900000,256.5900000,1
MOEX.NVDA-RM:TQBD,60,20220202,100000,257.5000000,257.7900000,257.4000000,257.4000000,76
MOEX.NVDA-RM:TQBD,60,20220202,110000,257.6700000,257.6700000,257.2800000,257.2800000,2
MOEX.NVDA-RM:TQBD,60,20220202,120000,257.8800000,257.8800000,257.0100000,257.7400000,64
MOEX.NVDA-RM:TQBD,60,20220202,130000,257.8400000,259.1100000,257.6000000,259.1100000,4
MOEX.NVDA-RM:TQBD,60,20220202,140000,259.1200000,259.2600000,259.1200000,259.2600000,3
MOEX.NVDA-RM:TQBD,60,20220202,150000,259.2100000,259.2100000,258.2500000,258.2500000,9
MOEX.NVDA-RM:TQBD,60,20220202,170000,260.3300000,260.3400000,259.1300000,259.1300000,9
MOEX.NVDA-RM:TQBD,60,20220202,180000,259.0200000,259.0200000,259.0200000,259.0200000,1
MOEX.NVDA-RM:TQBD,60,20220202,190000,254.6600000,254.6600000,254.6600000,254.6600000,11
MOEX.NVDA-RM:TQBD,60,20220202,200000,249.2000000,249.2000000,249.2000000,249.2000000,1
MOEX.NVDA-RM:TQBD,60,20220202,210000,250.0500000,250.0500000,250.0500000,250.0500000,1
MOEX.NVDA-RM:TQBD,60,20220202,220000,251.1700000,251.1700000,249.7900000,249.7900000,2
MOEX.NVDA-RM:TQBD,60,20220202,230000,249.6900000,249.6900000,249.6900000,249.6900000,1
MOEX.NVDA-RM:TQBD,60,20220203,000000,251.5700000,251.5700000,251.2400000,251.2400000,7
MOEX.NVDA-RM:TQBD,60,20220203,080000,243.5900000,243.7900000,243.5900000,243.7900000,50
MOEX.NVDA-RM:TQBD,60,20220203,090000,243.5700000,243.5700000,241.2800000,241.6400000,27
MOEX.NVDA-RM:TQBD,60,20220203,110000,242.2900000,242.2900000,242.0300000,242.1800000,3
MOEX.NVDA-RM:TQBD,60,20220203,120000,243.9300000,245.0100000,243.9300000,245.0100000,6
MOEX.NVDA-RM:TQBD,60,20220203,130000,244.0600000,244.3400000,243.9100000,244.3400000,3
MOEX.NVDA-RM:TQBD,60,20220203,140000,243.1600000,243.1600000,242.8700000,242.8700000,2
MOEX.NVDA-RM:TQBD,60,20220203,160000,243.5500000,243.5500000,243.5500000,243.5500000,10
MOEX.NVDA-RM:TQBD,60,20220203,180000,247.4400000,247.4400000,247.4400000,247.4400000,4
MOEX.NVDA-RM:TQBD,60,20220203,210000,244.0900000,244.0900000,244.0900000,244.0900000,1
MOEX.NVDA-RM:TQBD,60,20220203,220000,243.0900000,244.2100000,243.0900000,244.2100000,2
MOEX.NVDA-RM:TQBD,60,20220203,230000,244.6100000,244.6100000,244.6100000,244.6100000,1
MOEX.NVDA-RM:TQBD,60,20220204,080000,246.2200000,246.3700000,246.2200000,246.3700000,26
MOEX.NVDA-RM:TQBD,60,20220204,100000,248.7400000,248.7400000,248.1600000,248.1600000,51
MOEX.NVDA-RM:TQBD,60,20220204,110000,249.0400000,249.0400000,247.2000000,247.6200000,4
