<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NFLX-RM,60,20220111,210000,40387.0000000,40497.0000000,40177.0000000,40349.0000000,23
NFLX-RM,60,20220111,220000,40361.0000000,40487.0000000,40259.0000000,40438.0000000,18
NFLX-RM,60,20220111,230000,40438.0000000,40438.0000000,40264.0000000,40325.0000000,77
NFLX-RM,60,20220112,000000,40362.0000000,40362.0000000,40222.0000000,40260.0000000,27
NFLX-RM,60,20220112,080000,40441.0000000,40441.0000000,40434.0000000,40434.0000000,2
NFLX-RM,60,20220112,090000,40419.0000000,40419.0000000,40419.0000000,40419.0000000,1
NFLX-RM,60,20220112,100000,40503.0000000,40503.0000000,40379.0000000,40379.0000000,17
NFLX-RM,60,20220112,110000,40396.0000000,40584.0000000,40381.0000000,40584.0000000,63
NFLX-RM,60,20220112,120000,40517.0000000,40517.0000000,40382.0000000,40382.0000000,190
NFLX-RM,60,20220112,130000,40370.0000000,40425.0000000,40355.0000000,40379.0000000,75
NFLX-RM,60,20220112,140000,40423.0000000,40427.0000000,40416.0000000,40416.0000000,4
NFLX-RM,60,20220112,150000,40396.0000000,40396.0000000,40396.0000000,40396.0000000,1
NFLX-RM,60,20220112,160000,40473.0000000,40529.0000000,40455.0000000,40493.0000000,46
NFLX-RM,60,20220112,170000,40451.0000000,40635.0000000,40450.0000000,40627.0000000,95
NFLX-RM,60,20220112,180000,40734.0000000,40734.0000000,40278.0000000,40512.0000000,180
NFLX-RM,60,20220112,190000,40436.0000000,40436.0000000,39910.0000000,39910.0000000,85
NFLX-RM,60,20220112,200000,39969.0000000,40114.0000000,39931.0000000,40098.0000000,79
NFLX-RM,60,20220112,210000,40050.0000000,40366.0000000,40005.0000000,40349.0000000,31
NFLX-RM,60,20220112,220000,40400.0000000,40400.0000000,40201.0000000,40236.0000000,86
NFLX-RM,60,20220112,230000,40150.0000000,40257.0000000,40147.0000000,40233.0000000,48
NFLX-RM,60,20220113,000000,40214.0000000,40214.0000000,39995.0000000,40054.0000000,55
NFLX-RM,60,20220113,080000,40150.0000000,40150.0000000,40007.0000000,40007.0000000,14
